ID	PBMCH01	PBMCH02	PBMCH03	PBMCH04	PBMCH05	PBMCH06	PBMCH07	PBMCH08	PBMCH09	PBMCH10	PBMCH11	PBMCH12	PBMCH13	PBMCB1	PBMCB4	PBMCB5	PBMCB2	PBMCB3	PBMCB6	PBMC02	PBMC03	PBMC01	PBMC04	PBMC05	PBMC06	PBMC07	PBMC08	PBMC09	PBMC10
EIF4A3	0.738838084484826	0.259508446742286	-0.0244677393015866	0.0584293224640646	0.644183789015301	0.102035876124592	-0.301759782115095	0.0553111960207957	0.385596840155529	0.27498172730898	0.421261591333455	0.668418514137338	0.289964420450891	-0.544896549114998	-0.682878590228063	-1.2773105358111	-0.266167057596041	0.334624999221953	-0.417809709605431	0.948944309044595	-0.561399327586827	-0.663238908744384	0.0336588460776994	-0.0405296151084062	2.10241528087418	-0.436051861798468	-0.745294853814132	-0.995301567121427	-0.361067145510544
ETF1	-0.625543913901792	-0.468400273916478	-0.621580440471888	0.049497218393272	-0.161921313720923	-0.49110786437825	-0.335485262933386	-0.220799950168331	-0.0654442307327514	0.358635982948817	0.139755343720314	-0.283989391454538	-0.212678882317711	-0.789261196781265	-0.18045940827767	-0.357850093086778	-0.444393710217039	0.618513624042942	-0.636196575457376	0.547693687593034	0.23002345467143	0.953764500117853	0.160758668296454	0.745365294253929	0.713511406774368	0.617196967577991	0.0516819335006993	0.192578654701419	0.516135771223635
EXOSC10	0.129532354948878	0.38314663442423	0.0360172785083535	0.167665386442222	0.263797838976686	-0.53236601871939	-0.0889950996053308	0.098855195022459	-0.127322822506665	-0.128006132809798	-0.455211772189017	-0.135599394015681	-0.121053839876375	-0.454674929750349	-0.117621414866239	0.149610231160663	0.0517101223442822	-0.409952354974848	0.199333775574502	-0.265347020932072	0.205271129071157	-0.057242527365629	0.23929615599058	0.396371211031132	0.961707078357124	-0.571317596724713	0.0986433033636764	0.313982927909024	-0.230229698788849
GSPT1	-0.386673492652514	-0.0863238001996987	-0.445791202231359	-0.549685911534697	-0.863925045732563	-0.165385922572767	-0.250960726519105	-0.379112936851422	0.173550649931817	0.134180739998571	-0.161642615882826	-0.519267105214398	0.0261418540392455	-0.352867321384471	0.14672592365536	0.149759123202763	-0.15718028804263	-0.676147862235521	-0.186193803414048	0.135033752438627	1.14961611636685	-0.231482201758963	-0.0546208623962983	1.02426059717769	1.34738755838683	0.253616851228944	-0.131671523682581	0.856634545788687	0.202024910090454
GSPT2	1.07968665544009	0.904998526093898	0.956522560453539	0.569939811308796	1.14245944040753	0.648902276028148	-0.0721835556038313	0.546178551412138	0.898412110136035	0.197215582377033	0.868447595039805	0.685797341340057	0.698081505968816	1.05230760754769	0.312391845760876	0.413654175878571	0.78704512279348	-0.0959512364583581	0.473765061974715	-0.0180210127395108	1.59874149216792	-1.21186465873829	1.24516143998707	-0.4911344772443	-5.07325597570323	-6.18856919729128	-0.459598897546049	-1.36245745991093	-0.106672230880431
HNRNPAB	-0.141958511140485	0.153875159591855	-0.00125692812749456	0.302382293382776	-0.660268448023633	-0.574554742417401	0.144901807225656	0.148236214874176	-0.0479200527276742	-0.137983020674552	0.26470693417944	0.439987007629256	0.0390199438089436	0.316921849749612	-0.0391306991335121	-0.0714858258802149	0.438584985912229	0.876546127031778	0.381750749181439	-0.163766880969288	-0.212668306592633	-0.426124754543068	-0.416023825463762	0.0637058300459259	0.678980893896098	-0.30956390316741	-0.044582316378925	-0.580875381015844	-0.421436200253277
HNRNPL	-0.18781562866041	0.175164070376738	-0.293326978553431	0.171413931437613	-0.0776463933080969	-0.155697069312756	0.226773287257496	0.315146477912576	0.18962900751886	0.404484101966634	0.122163803595889	0.182723334125347	-0.401901392052698	-0.0486448397292509	0.136089123308283	0.276456747999767	0.106695252961805	0.408111400157463	0.150719141771372	0.355593134781884	-0.0496662159548773	-0.440933163877062	-0.550915698223845	0.0858840507338261	0.101874433527302	-0.328651736574791	-0.477499984658968	-0.122215592984727	-0.274006605541931
MAGOH	0.639148620136627	0.433889478540184	-0.283707811881889	0.103501089472447	0.0618851318282996	0.576831083325859	0.0825259005465924	-0.045509839844792	0.410734303092037	-0.330433244834378	-0.126560703402463	-0.399535513766178	-0.428150517639287	-0.74435399336736	-0.215940984541394	-0.192079451192251	0.0115074538995721	-0.358180102728118	-0.217020524486291	0.0432671230228276	0.087830597387434	0.0780679433409581	0.554438690251644	0.205503321590747	-0.451135308155074	0.00349165919085515	0.00338245743876797	0.271390990799567	0.225212151975047
MAGOHB	0.446484830947044	0.508848591276843	0.296719299306176	-0.766144450664383	1.37351730058566	0.43563589586995	0.434632953365421	-0.312711351103436	0.470273744811699	-0.041042932641199	0.380551796479487	-0.120733588806993	0.465335658498942	-0.394357357352949	0.0291639878100334	0.0795263683683638	-0.400466308272623	-0.611333290368724	0.317927285666538	-1.50195973319519	-0.0187543434218718	-0.229443173297722	0.0105698042107907	-0.0825557543199142	-0.678802933306929	-0.882971922961993	0.438175447481733	0.312272320049125	0.0416418549861275
NBAS	-0.580675595567817	-0.846738614360437	-0.557327559399376	-0.455900578296374	-0.42209043734999	-0.445271160474514	-0.156667596316453	-0.394222812471515	-0.301179123095928	-0.246636072218259	-0.52816221847748	-0.458644102512531	-0.29655056554779	-0.346530404433087	0.13785853544441	0.142683273863639	-0.225284083916538	-0.3185267079099	0.0488711797915684	0.625215952583918	0.613365242880541	0.558844008737569	0.732037659221563	0.501129523516804	0.331239213232559	0.567069296646515	0.832401771784467	0.849734562401942	0.639957412242488
NCBP1	-0.0843941853762065	-0.256282952584233	-0.221068475104337	-0.327396576351596	-0.049707811366094	0.000170512233472309	0.0474814578968488	-0.399725121497752	-0.208025809905719	-0.474807187059216	-0.121295945029528	-0.838531437040567	-0.0194330173126378	-0.295724797500238	0.138967682021242	0.247349326847225	-0.149604644889843	-0.0113433584621383	-0.0337631820682311	0.333359309565267	0.218538213547026	0.224976341002231	0.322742909874256	0.324079557612476	0.231632901221168	-0.258752803847168	0.374153290458185	0.930666412456196	0.355739390659906
